MenuID,RestaurantID,ItemName,Description,Price,Category,Availability,ItemType,CreatedDate,ModifiedDate
3497,283,Chicken Wings,Traditional Indian Chicken Wings with rich flavors.,306,Appetizers,True,Non-Veg,2023-08-17 16:45:36,2023-08-27 23:52:09
3498,283,Sev Puri,Traditional Indian Sev Puri with rich flavors.,124,Snacks,True,Veg,2022-03-30 23:21:15,2024-10-10 13:15:18
3499,283,Chole Bhature,Traditional Indian Chole Bhature with rich flavors.,492,Main Course,True,Veg,2022-07-07 12:51:07,2024-04-05 15:40:48
3500,283,Jalebi,Traditional Indian Jalebi with rich flavors.,77,Desserts,True,Veg,2023-05-09 23:17:44,2024-11-03 20:53:23
3501,283,Gajar Halwa,A must-try Gajar Halwa from India.,330,Desserts,True,Veg,2023-11-13 11:01:32,2024-04-24 13:47:01
3502,283,Paneer Butter Masala,A popular Indian dish.,94,Main Course,True,Veg,2022-10-28 09:52:59,2023-08-06 11:09:46
3503,283,Kulfi,Classic Kulfi with a twist.,427,Desserts,True,Veg,2022-05-22 05:02:03,2022-07-02 22:55:27
3504,283,Kheer,Traditional Indian Kheer with rich flavors.,181,Desserts,True,Veg,2022-05-18 01:54:16,2023-01-18 19:01:29
3505,283,Pani Puri,Delicious and authentic Pani Puri.,254,Snacks,True,Veg,2022-03-05 14:06:21,2025-02-16 11:02:35
3506,283,Rasgulla,Delicious and authentic Rasgulla.,101,Desserts,True,Veg,2023-11-29 20:12:19,2024-08-29 13:09:03
3507,284,Sev Puri,A popular Indian dish.,329,Snacks,True,Veg,2023-06-01 04:15:57,2024-10-19 10:50:45
3508,284,Bhel Puri,Classic Bhel Puri with a twist.,125,Snacks,True,Veg,2023-09-25 15:19:57,2023-11-12 12:32:31
3509,284,Cold Coffee,Delicious and authentic Cold Coffee.,488,Beverages,True,Veg,2024-01-14 02:17:39,2024-12-05 14:18:45
3510,284,Fruit Juice,A popular Indian dish.,222,Beverages,True,Veg,2022-06-12 14:47:41,2022-09-21 18:38:05
3511,284,Pakora,Classic Pakora with a twist.,497,Snacks,True,Veg,2022-05-04 13:02:32,2024-08-08 17:48:44
3512,284,Pani Puri,Delicious and authentic Pani Puri.,320,Snacks,True,Veg,2023-11-12 16:03:21,2024-05-01 00:48:49
3513,284,Aloo Chaat,A must-try Aloo Chaat from India.,324,Snacks,True,Veg,2023-06-02 16:00:32,2024-07-23 19:16:06
3514,284,Hara Bhara Kebab,A must-try Hara Bhara Kebab from India.,182,Appetizers,True,Veg,2022-03-26 13:41:56,2024-07-21 12:55:35
3515,284,Spring Rolls,Delicious and authentic Spring Rolls.,468,Appetizers,True,Veg,2023-12-28 12:21:27,2024-05-05 10:02:17
3516,284,Samosa,A popular Indian dish.,96,Appetizers,True,Veg,2023-04-26 16:20:38,2023-05-19 13:42:14
3517,284,Rogan Josh,Traditional Indian Rogan Josh with rich flavors.,150,Main Course,True,Non-Veg,2023-02-03 14:31:06,2024-05-23 11:52:41
3518,284,Rasgulla,A popular Indian dish.,176,Desserts,True,Veg,2023-07-23 12:01:51,2023-09-01 09:02:07
3519,284,Paneer Tikka,A must-try Paneer Tikka from India.,76,Appetizers,True,Veg,2023-09-02 03:54:45,2024-05-30 15:20:51
3520,284,Sandesh,Classic Sandesh with a twist.,267,Desserts,True,Veg,2023-11-25 20:53:04,2024-08-14 20:14:12
3521,284,Aloo Tikki,A must-try Aloo Tikki from India.,122,Appetizers,True,Veg,2023-04-05 15:46:32,2023-08-15 10:08:25
3522,285,Kachori,Delicious and authentic Kachori.,79,Snacks,True,Veg,2022-05-22 21:49:46,2024-08-09 17:10:32
3523,285,Dal Makhani,Delicious and authentic Dal Makhani.,407,Main Course,True,Veg,2023-06-12 22:59:34,2025-01-21 03:30:53
3524,285,Paneer Butter Masala,Classic Paneer Butter Masala with a twist.,278,Main Course,True,Veg,2022-07-31 06:19:12,2023-06-26 20:11:56
3525,285,Aloo Chaat,Classic Aloo Chaat with a twist.,359,Snacks,True,Veg,2023-05-20 04:04:11,2023-06-13 15:37:28
3526,285,Paneer Tikka,Delicious and authentic Paneer Tikka.,463,Appetizers,True,Veg,2022-11-06 23:37:52,2024-01-08 20:50:14
3527,285,Gulab Jamun,Delicious and authentic Gulab Jamun.,157,Desserts,True,Veg,2022-12-04 04:46:39,2023-09-20 02:55:53
3528,285,Mysore Pak,Delicious and authentic Mysore Pak.,173,Desserts,True,Veg,2022-04-20 18:40:37,2024-12-08 03:04:13
3529,285,Seekh Kebab,Delicious and authentic Seekh Kebab.,351,Appetizers,True,Non-Veg,2023-08-18 13:54:04,2024-08-22 13:51:15
3530,285,Thandai,A must-try Thandai from India.,73,Beverages,True,Veg,2022-10-15 01:21:52,2023-06-07 13:44:04
3531,285,Hara Bhara Kebab,A popular Indian dish.,439,Appetizers,True,Veg,2022-10-06 13:46:09,2022-12-16 22:55:16
3532,286,Pav Bhaji,Classic Pav Bhaji with a twist.,182,Snacks,True,Veg,2023-02-02 05:35:26,2024-07-20 03:25:42
3533,286,Prawn Skewers,Traditional Indian Prawn Skewers with rich flavors.,482,Appetizers,True,Non-Veg,2023-02-19 10:35:53,2025-01-23 20:36:23
3534,286,Thandai,Traditional Indian Thandai with rich flavors.,494,Beverages,True,Veg,2022-06-21 01:28:25,2022-09-16 20:51:57
3535,286,Gulab Jamun,Delicious and authentic Gulab Jamun.,89,Desserts,True,Veg,2022-08-22 19:51:20,2023-07-30 09:10:09
3536,286,Malai Kofta,Traditional Indian Malai Kofta with rich flavors.,164,Main Course,True,Veg,2023-09-13 11:52:09,2023-11-12 14:53:47
3537,286,Peda,A popular Indian dish.,411,Desserts,True,Veg,2022-12-02 16:36:03,2024-11-07 03:25:11
3538,286,Samosa,A must-try Samosa from India.,135,Appetizers,True,Veg,2023-01-19 07:07:20,2023-11-28 19:44:35
3539,286,Dabeli,A must-try Dabeli from India.,317,Snacks,True,Veg,2022-09-07 02:10:43,2023-11-27 21:05:23
3540,286,Seekh Kebab,A popular Indian dish.,449,Appetizers,True,Non-Veg,2024-02-14 15:53:21,2024-08-23 11:47:41
3541,286,Falooda,Delicious and authentic Falooda.,416,Beverages,True,Veg,2022-08-03 04:40:55,2024-09-09 23:05:51
3542,286,Paneer Butter Masala,A must-try Paneer Butter Masala from India.,104,Main Course,True,Veg,2023-05-28 18:28:26,2023-07-31 02:30:58
3543,286,Masala Chai,Classic Masala Chai with a twist.,403,Beverages,True,Veg,2023-01-01 14:25:28,2023-05-30 11:25:03
3544,287,Prawn Skewers,A must-try Prawn Skewers from India.,477,Appetizers,True,Non-Veg,2023-03-10 19:16:16,2023-07-26 20:22:41
3545,287,Dal Makhani,A popular Indian dish.,396,Main Course,True,Veg,2023-03-09 03:41:37,2023-08-10 22:36:45
3546,287,Aloo Chaat,A must-try Aloo Chaat from India.,178,Snacks,True,Veg,2023-02-20 17:01:07,2024-09-14 06:53:01
3547,287,Buttermilk,Delicious and authentic Buttermilk.,324,Beverages,True,Veg,2023-09-15 15:46:24,2024-06-18 08:26:24
3548,287,Malai Kofta,Traditional Indian Malai Kofta with rich flavors.,478,Main Course,True,Veg,2022-11-03 20:30:15,2025-02-23 16:44:39
3549,287,Butter Chicken,A must-try Butter Chicken from India.,499,Main Course,True,Non-Veg,2022-03-05 23:31:06,2023-10-21 01:19:38
3550,287,Thandai,Delicious and authentic Thandai.,53,Beverages,True,Veg,2022-04-11 06:12:09,2024-12-27 09:13:25
3551,287,Biryani,Classic Biryani with a twist.,57,Main Course,True,Non-Veg,2022-11-05 10:02:16,2024-01-17 20:23:34
3552,287,Dhokla,Traditional Indian Dhokla with rich flavors.,288,Snacks,True,Veg,2022-10-14 02:24:27,2024-12-13 04:55:47
3553,287,Pav Bhaji,Delicious and authentic Pav Bhaji.,136,Snacks,True,Veg,2022-06-03 16:40:52,2023-07-28 01:39:31
3554,287,Kulfi,A popular Indian dish.,458,Desserts,True,Veg,2023-08-10 03:19:03,2024-03-18 23:59:30
3555,287,Chole Bhature,A must-try Chole Bhature from India.,145,Main Course,True,Veg,2022-07-25 05:57:50,2024-06-06 21:05:44
3556,287,Paneer Butter Masala,A must-try Paneer Butter Masala from India.,349,Main Course,True,Veg,2022-10-07 00:11:31,2024-07-20 15:12:40
3557,287,Hara Bhara Kebab,Classic Hara Bhara Kebab with a twist.,392,Appetizers,True,Veg,2023-12-16 15:03:48,2025-02-09 08:56:59
3558,288,Dhokla,A must-try Dhokla from India.,182,Snacks,True,Veg,2023-11-28 21:50:21,2024-01-31 23:54:56
3559,288,Buttermilk,Delicious and authentic Buttermilk.,249,Beverages,True,Veg,2022-11-10 19:07:25,2025-02-07 04:21:36
3560,288,Coconut Water,Delicious and authentic Coconut Water.,273,Beverages,True,Veg,2023-03-27 16:07:56,2023-11-25 06:19:22
3561,288,Bhel Puri,A popular Indian dish.,345,Snacks,True,Veg,2022-11-16 16:49:54,2024-03-08 16:50:38
3562,288,Kheer,Delicious and authentic Kheer.,214,Desserts,True,Veg,2023-06-15 06:39:00,2023-08-20 19:27:38
3563,288,Paneer Tikka,A must-try Paneer Tikka from India.,202,Appetizers,True,Veg,2023-12-02 16:48:40,2024-01-10 11:14:30
3564,288,Palak Paneer,Delicious and authentic Palak Paneer.,52,Main Course,True,Veg,2023-02-25 07:31:02,2024-04-05 04:39:00
3565,288,Masala Chai,A popular Indian dish.,151,Beverages,True,Veg,2022-11-17 09:58:04,2024-03-26 04:12:30
3566,288,Gulab Jamun,Classic Gulab Jamun with a twist.,442,Desserts,True,Veg,2023-09-07 01:51:51,2024-10-17 12:36:00
3567,288,Kulfi,A popular Indian dish.,409,Desserts,True,Veg,2022-07-26 07:23:24,2024-10-22 21:38:00
3568,288,Prawn Skewers,Classic Prawn Skewers with a twist.,493,Appetizers,True,Non-Veg,2022-04-07 01:17:19,2022-05-29 04:11:42
3569,288,Fish Curry,A popular Indian dish.,197,Main Course,True,Non-Veg,2022-05-06 03:56:32,2023-04-11 03:52:19
3570,288,Pakora,Classic Pakora with a twist.,83,Snacks,True,Veg,2022-12-25 18:42:27,2023-02-08 05:13:16
3571,289,Samosa,Traditional Indian Samosa with rich flavors.,104,Appetizers,True,Veg,2023-01-05 05:22:12,2024-01-02 04:30:56
3572,289,Falooda,Delicious and authentic Falooda.,466,Beverages,True,Veg,2023-12-06 01:23:52,2024-06-28 21:23:26
3573,289,Spring Rolls,A popular Indian dish.,73,Appetizers,True,Veg,2023-05-04 02:11:24,2023-09-04 18:32:47
3574,289,Paneer Butter Masala,Traditional Indian Paneer Butter Masala with rich flavors.,86,Main Course,True,Veg,2022-09-06 17:12:16,2023-08-06 08:21:09
3575,289,Buttermilk,Traditional Indian Buttermilk with rich flavors.,440,Beverages,True,Veg,2022-12-22 21:50:51,2025-01-24 02:37:26
3576,289,Kachori,Traditional Indian Kachori with rich flavors.,256,Snacks,True,Veg,2022-08-04 03:16:04,2024-01-12 03:49:51
3577,289,Chole Bhature,Classic Chole Bhature with a twist.,491,Main Course,True,Veg,2022-11-10 07:06:28,2023-10-18 23:51:53
3578,289,Jalebi,Traditional Indian Jalebi with rich flavors.,331,Desserts,True,Veg,2023-10-31 09:51:16,2024-02-05 12:13:26
3579,289,Paneer Tikka,Delicious and authentic Paneer Tikka.,216,Appetizers,True,Veg,2023-03-09 11:41:30,2024-04-30 04:27:28
3580,289,Fish Fry,A must-try Fish Fry from India.,265,Appetizers,True,Non-Veg,2023-04-18 02:29:44,2023-07-17 15:24:05
3581,289,Kheer,A must-try Kheer from India.,308,Desserts,True,Veg,2024-02-29 10:51:23,2025-02-07 10:07:08
3582,290,Lassi,Traditional Indian Lassi with rich flavors.,291,Beverages,True,Veg,2023-09-18 09:46:28,2024-05-06 07:22:10
3583,290,Mutton Curry,Traditional Indian Mutton Curry with rich flavors.,214,Main Course,True,Non-Veg,2023-01-08 03:30:26,2023-01-22 14:34:31
3584,290,Chicken Tikka,Classic Chicken Tikka with a twist.,444,Appetizers,True,Non-Veg,2022-11-12 08:57:31,2024-07-30 22:51:35
3585,290,Seekh Kebab,A must-try Seekh Kebab from India.,218,Appetizers,True,Non-Veg,2023-06-27 18:37:38,2024-12-08 21:41:57
3586,290,Aloo Tikki,Classic Aloo Tikki with a twist.,240,Appetizers,True,Veg,2022-09-09 19:32:30,2023-05-12 15:10:33
3587,290,Sev Puri,Classic Sev Puri with a twist.,100,Snacks,True,Veg,2023-11-20 03:30:08,2024-01-05 17:53:36
3588,290,Ras Malai,Traditional Indian Ras Malai with rich flavors.,129,Desserts,True,Veg,2022-11-05 11:43:13,2024-05-02 19:25:39
3589,290,Masala Chai,Classic Masala Chai with a twist.,286,Beverages,True,Veg,2023-06-10 13:46:09,2023-07-27 12:15:14
3590,290,Chole Bhature,A must-try Chole Bhature from India.,59,Main Course,True,Veg,2023-12-20 19:55:10,2024-05-14 14:36:48
3591,290,Biryani,Traditional Indian Biryani with rich flavors.,272,Main Course,True,Non-Veg,2023-11-29 01:26:13,2024-11-21 12:42:29
3592,290,Kulfi,A must-try Kulfi from India.,445,Desserts,True,Veg,2023-03-07 19:40:16,2024-07-26 07:43:42
3593,290,Buttermilk,A popular Indian dish.,68,Beverages,True,Veg,2022-05-27 16:50:00,2024-05-26 13:57:43
3594,290,Rasgulla,A must-try Rasgulla from India.,102,Desserts,True,Veg,2023-12-04 08:45:01,2024-03-01 15:29:38
3595,290,Samosa,Classic Samosa with a twist.,287,Appetizers,True,Veg,2022-09-03 18:47:19,2023-04-26 08:50:43
3596,291,Gajar Halwa,Traditional Indian Gajar Halwa with rich flavors.,436,Desserts,True,Veg,2022-04-19 03:06:39,2023-10-20 03:47:30
3597,291,Thandai,A popular Indian dish.,296,Beverages,True,Veg,2023-04-07 05:24:00,2024-06-21 07:02:56
3598,291,Aloo Tikki,Delicious and authentic Aloo Tikki.,299,Appetizers,True,Veg,2023-06-01 11:32:55,2025-02-22 01:55:27
3599,291,Kulfi,A popular Indian dish.,321,Desserts,True,Veg,2023-10-24 12:18:42,2024-08-12 14:29:35
3600,291,Chicken Tikka,A must-try Chicken Tikka from India.,201,Appetizers,True,Non-Veg,2022-03-28 10:47:43,2022-09-10 07:09:43
3601,291,Fish Fry,Classic Fish Fry with a twist.,483,Appetizers,True,Non-Veg,2023-01-26 13:41:31,2023-05-04 01:05:43
3602,291,Mysore Pak,A popular Indian dish.,246,Desserts,True,Veg,2022-05-24 07:31:42,2023-05-25 16:30:12
3603,291,Prawn Skewers,A popular Indian dish.,220,Appetizers,True,Non-Veg,2023-07-05 18:21:19,2025-03-01 07:32:32
3604,291,Peda,A must-try Peda from India.,125,Desserts,True,Veg,2023-01-27 10:27:08,2023-09-26 11:32:59
3605,291,Nimbu Pani,Classic Nimbu Pani with a twist.,314,Beverages,True,Veg,2022-06-22 21:16:49,2022-12-23 15:06:05
3606,292,Seekh Kebab,A must-try Seekh Kebab from India.,269,Appetizers,True,Non-Veg,2023-03-09 10:00:57,2024-04-09 07:52:14
3607,292,Kheer,Delicious and authentic Kheer.,278,Desserts,True,Veg,2023-12-30 00:48:07,2024-07-02 01:31:17
3608,292,Cold Coffee,A popular Indian dish.,294,Beverages,True,Veg,2023-06-08 06:35:09,2024-11-27 09:13:48
3609,292,Aloo Tikki,Traditional Indian Aloo Tikki with rich flavors.,156,Appetizers,True,Veg,2023-06-17 03:13:33,2024-05-04 14:35:49
3610,292,Kachori,A must-try Kachori from India.,263,Snacks,True,Veg,2022-11-06 12:15:49,2023-06-22 04:03:28
3611,292,Rogan Josh,Classic Rogan Josh with a twist.,114,Main Course,True,Non-Veg,2023-10-10 15:04:35,2025-02-14 12:51:38
3612,292,Mutton Curry,A must-try Mutton Curry from India.,419,Main Course,True,Non-Veg,2024-03-03 19:18:35,2024-03-11 01:36:51
3613,292,Sev Puri,Classic Sev Puri with a twist.,76,Snacks,True,Veg,2023-01-28 17:51:16,2024-05-31 01:43:23
3614,292,Masala Chai,Traditional Indian Masala Chai with rich flavors.,314,Beverages,True,Veg,2022-08-04 20:20:40,2023-04-04 11:55:29
3615,292,Aloo Chaat,A popular Indian dish.,140,Snacks,True,Veg,2023-02-10 19:47:21,2024-09-30 10:23:44
3616,292,Spring Rolls,Traditional Indian Spring Rolls with rich flavors.,448,Appetizers,True,Veg,2022-03-28 23:44:03,2022-05-08 05:43:39
3617,292,Biryani,Delicious and authentic Biryani.,227,Main Course,True,Non-Veg,2022-04-25 14:33:59,2024-05-21 20:01:49
3618,293,Aloo Chaat,A popular Indian dish.,292,Snacks,True,Veg,2023-02-19 15:55:27,2024-11-26 21:48:29
3619,293,Fish Curry,A must-try Fish Curry from India.,430,Main Course,True,Non-Veg,2022-03-13 15:45:27,2024-07-22 11:42:20
3620,293,Spring Rolls,Classic Spring Rolls with a twist.,487,Appetizers,True,Veg,2022-07-30 23:04:39,2024-03-26 22:11:06
3621,293,Aam Panna,Traditional Indian Aam Panna with rich flavors.,447,Beverages,True,Veg,2022-06-20 09:55:52,2023-03-13 14:32:21
3622,293,Aloo Tikki,Traditional Indian Aloo Tikki with rich flavors.,260,Appetizers,True,Veg,2023-07-22 21:34:52,2024-02-04 12:48:46
3623,293,Masala Chai,A must-try Masala Chai from India.,306,Beverages,True,Veg,2022-08-01 15:38:09,2024-10-10 05:50:33
3624,293,Sev Puri,A must-try Sev Puri from India.,413,Snacks,True,Veg,2023-04-18 19:53:59,2023-08-08 23:57:28
3625,293,Ras Malai,Traditional Indian Ras Malai with rich flavors.,131,Desserts,True,Veg,2023-11-12 10:16:11,2024-04-15 07:09:05
3626,293,Lassi,Classic Lassi with a twist.,410,Beverages,True,Veg,2023-02-07 10:08:42,2024-04-22 03:44:54
3627,293,Chicken Wings,Traditional Indian Chicken Wings with rich flavors.,125,Appetizers,True,Non-Veg,2023-06-05 13:58:51,2024-06-05 07:10:29
3628,294,Cold Coffee,A must-try Cold Coffee from India.,433,Beverages,True,Veg,2024-01-16 03:09:28,2024-05-15 09:25:27
3629,294,Malai Kofta,A popular Indian dish.,142,Main Course,True,Veg,2022-09-25 18:31:44,2023-04-15 00:09:18
3630,294,Chicken Tikka,A popular Indian dish.,379,Appetizers,True,Non-Veg,2023-10-16 02:54:04,2024-03-25 01:07:50
3631,294,Paneer Butter Masala,Delicious and authentic Paneer Butter Masala.,439,Main Course,True,Veg,2022-08-21 01:52:42,2024-08-21 23:11:26
3632,294,Seekh Kebab,Traditional Indian Seekh Kebab with rich flavors.,383,Appetizers,True,Non-Veg,2023-12-01 21:03:52,2024-03-07 08:42:57
3633,294,Aam Panna,Classic Aam Panna with a twist.,111,Beverages,True,Veg,2024-01-22 11:00:14,2024-08-04 17:21:53
3634,294,Lassi,A must-try Lassi from India.,134,Beverages,True,Veg,2022-10-02 19:36:50,2023-02-15 19:21:09
3635,294,Fish Fry,A popular Indian dish.,365,Appetizers,True,Non-Veg,2023-05-18 01:17:41,2025-01-22 14:47:56
3636,294,Dhokla,Delicious and authentic Dhokla.,197,Snacks,True,Veg,2022-11-18 15:29:40,2022-12-02 03:30:02
3637,294,Peda,A must-try Peda from India.,345,Desserts,True,Veg,2023-05-31 17:28:33,2024-02-15 01:31:18
3638,294,Vada Pav,Delicious and authentic Vada Pav.,241,Snacks,True,Veg,2023-08-29 10:15:16,2024-05-09 05:14:57
3639,295,Hara Bhara Kebab,Classic Hara Bhara Kebab with a twist.,54,Appetizers,True,Veg,2023-03-07 08:10:10,2024-11-01 02:59:11
3640,295,Fish Curry,A popular Indian dish.,145,Main Course,True,Non-Veg,2022-08-16 19:01:41,2022-12-13 02:54:22
3641,295,Chicken Tikka,A must-try Chicken Tikka from India.,341,Appetizers,True,Non-Veg,2022-09-25 22:44:25,2025-01-07 10:28:16
3642,295,Pav Bhaji,Delicious and authentic Pav Bhaji.,186,Snacks,True,Veg,2023-05-01 21:42:22,2024-05-06 23:15:18
3643,295,Palak Paneer,Traditional Indian Palak Paneer with rich flavors.,303,Main Course,True,Veg,2022-05-14 12:55:33,2025-01-12 02:05:54
3644,295,Samosa,A must-try Samosa from India.,329,Appetizers,True,Veg,2022-12-27 08:46:51,2023-09-18 00:02:45
3645,295,Paneer Tikka,A must-try Paneer Tikka from India.,287,Appetizers,True,Veg,2022-09-08 11:43:05,2025-03-04 07:17:06
3646,295,Aloo Tikki,Delicious and authentic Aloo Tikki.,254,Appetizers,True,Veg,2022-07-08 06:49:59,2024-10-13 20:50:14
3647,295,Malai Kofta,Delicious and authentic Malai Kofta.,225,Main Course,True,Veg,2023-01-19 17:15:43,2023-03-07 06:17:06
3648,295,Fish Fry,Classic Fish Fry with a twist.,151,Appetizers,True,Non-Veg,2023-05-14 10:10:46,2025-02-21 11:20:56
3649,295,Dal Makhani,A must-try Dal Makhani from India.,477,Main Course,True,Veg,2022-07-09 19:55:04,2023-07-14 13:44:28
3650,296,Biryani,Traditional Indian Biryani with rich flavors.,242,Main Course,True,Non-Veg,2023-04-18 02:46:11,2023-12-02 05:33:07
3651,296,Vada Pav,Delicious and authentic Vada Pav.,491,Snacks,True,Veg,2023-08-13 18:04:10,2025-01-28 09:42:27
3652,296,Nimbu Pani,Classic Nimbu Pani with a twist.,192,Beverages,True,Veg,2023-12-12 09:07:29,2024-05-06 10:00:42
3653,296,Aam Panna,A popular Indian dish.,334,Beverages,True,Veg,2023-08-05 02:28:02,2024-10-12 17:08:29
3654,296,Chicken Wings,A popular Indian dish.,338,Appetizers,True,Non-Veg,2023-08-09 20:29:48,2023-12-20 20:43:50
3655,296,Hara Bhara Kebab,Traditional Indian Hara Bhara Kebab with rich flavors.,183,Appetizers,True,Veg,2022-06-16 00:31:15,2024-11-10 13:46:16
3656,296,Chicken Tikka,Traditional Indian Chicken Tikka with rich flavors.,365,Appetizers,True,Non-Veg,2022-03-09 04:45:27,2023-01-02 03:48:51
3657,296,Dabeli,Traditional Indian Dabeli with rich flavors.,105,Snacks,True,Veg,2023-12-09 06:09:40,2024-06-08 16:49:19
3658,296,Aloo Chaat,A popular Indian dish.,115,Snacks,True,Veg,2023-10-16 13:30:33,2024-07-23 16:18:42
3659,296,Buttermilk,A popular Indian dish.,326,Beverages,True,Veg,2023-07-07 23:08:41,2024-06-29 21:19:03
3660,296,Prawn Skewers,Delicious and authentic Prawn Skewers.,470,Appetizers,True,Non-Veg,2023-06-20 00:56:20,2024-06-25 05:58:00
3661,296,Cold Coffee,Traditional Indian Cold Coffee with rich flavors.,383,Beverages,True,Veg,2022-07-09 06:57:15,2023-07-26 13:47:06
3662,296,Fish Fry,Classic Fish Fry with a twist.,468,Appetizers,True,Non-Veg,2022-03-18 10:23:41,2024-05-29 06:47:47
3663,297,Chicken Tikka,A must-try Chicken Tikka from India.,417,Appetizers,True,Non-Veg,2022-04-20 03:18:36,2024-09-28 01:56:43
3664,297,Buttermilk,A must-try Buttermilk from India.,380,Beverages,True,Veg,2022-03-15 17:06:43,2024-07-09 14:18:36
3665,297,Kheer,A must-try Kheer from India.,491,Desserts,True,Veg,2022-12-30 06:59:52,2024-06-10 07:11:55
3666,297,Mutton Curry,Traditional Indian Mutton Curry with rich flavors.,232,Main Course,True,Non-Veg,2022-10-10 18:12:53,2023-03-30 07:05:11
3667,297,Fish Curry,A must-try Fish Curry from India.,185,Main Course,True,Non-Veg,2022-12-16 11:20:49,2023-12-15 00:32:35
3668,297,Aloo Chaat,Traditional Indian Aloo Chaat with rich flavors.,61,Snacks,True,Veg,2023-06-05 05:59:54,2023-12-10 21:21:32
3669,297,Masala Chai,Classic Masala Chai with a twist.,489,Beverages,True,Veg,2023-06-14 16:47:39,2023-09-07 05:34:41
3670,297,Kachori,Traditional Indian Kachori with rich flavors.,467,Snacks,True,Veg,2023-09-02 23:57:58,2024-06-07 02:39:14
3671,297,Hara Bhara Kebab,A must-try Hara Bhara Kebab from India.,236,Appetizers,True,Veg,2024-02-04 07:44:57,2024-11-26 11:12:51
